"src","doi","yr","pmcid"
"PMC","10.1093/database/baz030",2019,"PMC6391575"
"PMC","10.1093/database/baz019",2019,"PMC6391585"
"PMC","10.1002/psp4.12301",2018,"PMC6391595"
"PMC","10.26508/lsa.201800221",2019,"PMC6391684"
"PMC","10.1186/s12862-019-1370-y",2019,"PMC6391759"
"PMC","10.1186/s13059-019-1642-2",2019,"PMC6391789"
"PMC","10.1186/s12864-019-5528-1",2019,"PMC6391818"
"PMC","10.1016/j.celrep.2018.11.073",2019,"PMC6392044"
"PMC","10.1016/j.celrep.2018.12.077",2019,"PMC6392083"
"PMC","10.1111/1462-2920.14516",2019,"PMC6392129"
"PMC","10.12688/f1000research.17518.1",2019,"PMC6392152"
"PMC","10.1371/journal.pone.0212094",2019,"PMC6392246"
"PMC","10.1371/journal.pone.0212134",2019,"PMC6392264"
"PMC","10.1371/journal.pone.0211919",2019,"PMC6392271"
"PMC","10.1371/journal.pcbi.1006732",2019,"PMC6392322"
"PMC","10.1371/journal.pone.0198919",2019,"PMC6392324"
"PMC","10.1371/journal.pcbi.1006792",2019,"PMC6392338"
"PMC","10.1002/ece3.4898",2019,"PMC6392345"
"PMC","10.1002/ece3.4805",2019,"PMC6392374"
"PMC","10.1002/ece3.4809",2019,"PMC6392377"
"PMC","10.1002/ece3.4900",2019,"PMC6392392"
"PMC","10.1002/ece3.4835",2019,"PMC6392396"
"PMC","10.1002/ece3.4884",2019,"PMC6392403"
"PMC","10.7554/eLife.43738",2019,"PMC6392498"
"PMC","10.1097/MD.0000000000010882",2018,"PMC6392910"
"PMC","10.1093/nar/gky1200",2018,"PMC6393245"
"PMC","10.1093/nar/gky1238",2018,"PMC6393291"
"PMC","10.3389/fphys.2019.00099",2019,"PMC6393368"
"PMC","10.3389/fphar.2019.00123",2019,"PMC6393382"
"PMC","10.3389/fgene.2019.00110",2019,"PMC6393387"
"PMC","10.3389/fnana.2019.00018",2019,"PMC6393391"
"PMC","10.1038/s41598-019-39962-0",2019,"PMC6393450"
"PMC","10.1038/s41598-019-39924-6",2019,"PMC6393672"
"PMC","10.1177/1352458517751650",2019,"PMC6393954"
"PMC","10.1186/s12870-019-1641-1",2019,"PMC6393972"
"PMC","10.1186/s12911-019-0775-2",2019,"PMC6394008"
"PMC","10.1140/epjc/s10052-018-6458-9",2018,"PMC6394278"
"PMC","10.1093/bioinformatics/bty737",2018,"PMC6394393"
"PMC","10.1007/s12021-018-9383-z",2019,"PMC6394768"
"PMC","10.1038/s41746-017-0013-1",2019,"PMC6395045"
"PMC","10.1038/s41438-018-0115-1",2019,"PMC6395599"
"PMC","10.1038/s41467-019-08941-4",2019,"PMC6395625"
"PMC","10.1038/s41598-019-39888-7",2019,"PMC6395635"
"PMC","10.1038/s41598-019-39271-6",2019,"PMC6395705"
"PMC","10.1038/s41598-019-39459-w",2019,"PMC6395712"
"PMC","10.1038/s41598-019-39520-8",2019,"PMC6395760"
"PMC","10.1038/s41598-019-39369-x",2019,"PMC6395768"
"PMC","10.1038/s41598-019-39576-6",2019,"PMC6395817"
"PMC","10.1128/MRA.01728-18",2019,"PMC6395878"
"PMC","10.1016/j.molcel.2018.11.036",2019,"PMC6395949"
"PMC","10.1186/s12889-019-6583-x",2019,"PMC6396454"
"PMC","10.1186/s12931-019-1013-2",2019,"PMC6396534"
"PMC","10.1186/s13041-019-0436-5",2019,"PMC6396547"
"PMC","10.5964/ejop.v15i1.1692",2019,"PMC6396701"
"PMC","10.3389/fmicb.2019.00119",2019,"PMC6396730"
"PMC","10.3897/BDJ.7.e31817",2019,"PMC6396854"
"PMC","10.1371/journal.pone.0212769",2019,"PMC6396904"
"PMC","10.1371/journal.pcbi.1006772",2019,"PMC6396937"
"PMC","10.1371/journal.pgen.1007915",2019,"PMC6396948"
"PMC","10.1038/s41598-019-39108-2",2019,"PMC6397176"
"PMC","10.1038/s41467-019-08942-3",2019,"PMC6397201"
"PMC","10.1038/s41598-019-39698-x",2019,"PMC6397254"
"PMC","10.1038/s41598-019-39400-1",2019,"PMC6397265"
"PMC","10.1038/s41598-019-39893-w",2019,"PMC6397270"
"PMC","10.1038/s41540-019-0087-2",2019,"PMC6397295"
"PMC","10.1038/s41598-019-39669-2",2019,"PMC6397301"
"PMC","10.1073/pnas.1814684116",2019,"PMC6397568"
"PMC","10.7717/peerj.6550",2019,"PMC6397754"
"PMC","10.7717/peerj.6526",2019,"PMC6397758"
"PMC","10.7717/peerj.5837",2019,"PMC6397760"
"PMC","10.7717/peerj.6405",2019,"PMC6397761"
"PMC","10.7717/peerj.5843",2019,"PMC6397763"
"PMC","10.1002/epi4.12303",2019,"PMC6398153"
"PMC","10.1371/journal.pone.0212944",2019,"PMC6398853"
"PMC","10.1136/bmjgast-2018-000247",2019,"PMC6398873"
"PMC","10.7554/eLife.44305",2019,"PMC6398979"
"PMC","10.1038/s41598-019-39829-4",2019,"PMC6399230"
"PMC","10.1038/s41467-019-08934-3",2019,"PMC6399232"
"PMC","10.1038/s41467-019-08746-5",2019,"PMC6399239"
"PMC","10.1038/s41467-019-08992-7",2019,"PMC6399254"
"PMC","10.1038/s41467-019-08993-6",2019,"PMC6399342"
"PMC","10.1038/s41598-019-38896-x",2019,"PMC6399352"
"PMC","10.3389/fimmu.2019.00299",2019,"PMC6399399"
"PMC","10.1523/ENEURO.0019-19.2019",2019,"PMC6399429"
"PMC","10.1038/s41598-019-40041-7",2019,"PMC6399447"
"PMC","10.1038/s41598-019-40036-4",2019,"PMC6399452"
"PMC","10.3389/fmicb.2019.00309",2019,"PMC6399466"
"PMC","10.1007/s10994-018-5748-7",2019,"PMC6399683"
"PMC","10.1186/s12864-019-5561-0",2019,"PMC6399891"
"PMC","10.1186/s12995-019-0225-1",2019,"PMC6399897"
"PMC","10.1186/s13024-019-0311-y",2019,"PMC6399898"
"PMC","10.1186/s12859-019-2699-3",2019,"PMC6399906"
"PMC","10.1186/s12866-019-1427-5",2019,"PMC6399922"
"PMC","10.1038/sdata.2019.40",2019,"PMC6400102"
"PMC","10.1107/S2052252519001854",2019,"PMC6400180"
"PMC","10.1107/S2052252519000927",2019,"PMC6400197"
"PMC","10.1093/gbe/evz012",2019,"PMC6400237"
"PMC","10.1107/S2059798318017795",2019,"PMC6400253"
"PMC","10.1107/S205979831801570X",2019,"PMC6400255"
"PMC","10.1107/S205979831801238X",2019,"PMC6400257"
"PMC","10.1371/journal.pmed.1002755",2019,"PMC6400331"
"PMC","10.1371/journal.pone.0213241",2019,"PMC6400384"
"PMC","10.1038/s41556-018-0109-0",2019,"PMC6400587"
"PMC","10.3389/fneur.2019.00150",2019,"PMC6400850"
"PMC","10.3389/fgene.2019.00068",2019,"PMC6400892"
"PMC","10.1038/s41598-019-40285-3",2019,"PMC6400936"
"PMC","10.1038/s41598-019-39762-6",2019,"PMC6401092"
"PMC","10.1038/s41598-019-40374-3",2019,"PMC6401163"
"PMC","10.1038/s41467-019-08890-y",2019,"PMC6401173"
"PMC","10.1038/s41467-019-08940-5",2019,"PMC6401380"
"PMC","10.1128/JVI.01516-18",2019,"PMC6401454"
"PMC","10.1128/mBio.02497-18",2019,"PMC6401483"
"PMC","10.1128/mBio.02819-18",2019,"PMC6401488"
"PMC","10.5607/en.2019.28.1.54",2019,"PMC6401551"
"PMC","10.1186/s12898-019-0228-x",2019,"PMC6402107"
"PMC","10.1186/s12864-019-5559-7",2019,"PMC6402181"
"PMC","10.1016/j.pvr.2019.02.002",2019,"PMC6402295"
"PMC","10.15698/mic2019.03.671",2019,"PMC6402361"
"PMC","10.15252/emmm.201708552",2018,"PMC6402450"
"PMC","10.20900/jpbs.20180007",2019,"PMC6402491"
"PMC","10.1371/journal.pone.0203508",2019,"PMC6402627"
"PMC","10.1371/journal.pone.0213258",2019,"PMC6402678"
"PMC","10.1371/journal.pcbi.1006799",2019,"PMC6402697"
"PMC","10.1371/journal.pbio.3000135",2019,"PMC6402699"
"PMC","10.1371/journal.pone.0212508",2019,"PMC6402753"
"PMC","10.1371/journal.pone.0212935",2019,"PMC6402761"
"PMC","10.7554/eLife.43979",2019,"PMC6402833"
"PMC","10.7554/eLife.40947",2019,"PMC6402835"
"PMC","10.1038/s41598-019-39998-2",2019,"PMC6403344"
"PMC","10.1038/s41467-019-08998-1",2019,"PMC6403348"
"PMC","10.1038/s41598-019-38962-4",2019,"PMC6403357"
"PMC","10.1038/s41598-019-40243-z",2019,"PMC6403368"
"PMC","10.1128/mSphere.00088-19",2019,"PMC6403453"
"PMC","10.3389/fmicb.2019.00069",2019,"PMC6403490"
"PMC","10.3390/polym10091008",2018,"PMC6403726"
"PMC","10.15252/emmm.201809324",2019,"PMC6404114"
"PMC","10.1186/s12874-019-0673-4",2019,"PMC6404305"
"PMC","10.1186/s13058-019-1123-2",2019,"PMC6404325"
"PMC","10.1186/s12864-019-5548-x",2019,"PMC6404331"
"PMC","10.1007/s10817-017-9426-4",2019,"PMC6404383"
"PMC","10.1093/database/bax106",2018,"PMC6404401"
"PMC","10.1093/gbe/evy218",2018,"PMC6404463"
"PMC","10.1534/g3.118.200920",2019,"PMC6404594"
"PMC","10.1534/g3.118.200763",2019,"PMC6404595"
"PMC","10.1534/g3.118.200838",2019,"PMC6404596"
"PMC","10.1534/g3.118.200921",2019,"PMC6404623"
"PMC","10.1093/molbev/msy217",2018,"PMC6404633"
"PMC","10.1007/s11295-018-1296-3",2018,"PMC6404648"
"PMC","10.7717/peerj.6554",2019,"PMC6404652"
"PMC","10.1007/s00338-018-01737-w",2018,"PMC6404665"
"PMC","10.1007/s12080-018-0375-2",2018,"PMC6405016"
"PMC","10.1371/journal.pntd.0007152",2019,"PMC6405045"
"PMC","10.1371/journal.pone.0212846",2019,"PMC6405084"
"PMC","10.1371/journal.pcbi.1006805",2019,"PMC6405161"
"PMC","10.1371/journal.pcbi.1006440",2019,"PMC6405166"
"PMC","10.1371/journal.pone.0213387",2019,"PMC6405192"
"PMC","10.1002/ece3.4960",2019,"PMC6405497"
"PMC","10.1002/ece3.4982",2019,"PMC6405499"
"PMC","10.1002/ece3.4776",2019,"PMC6405530"
"PMC","10.1038/s41598-019-40518-5",2019,"PMC6405739"
"PMC","10.1038/s41467-019-08922-7",2019,"PMC6405831"
"PMC","10.1038/s41598-019-39502-w",2019,"PMC6405836"
"PMC","10.14814/phy2.14026",2019,"PMC6405886"
"PMC","10.1038/s41598-019-40429-5",2019,"PMC6405911"
"PMC","10.1002/ece3.4967",2019,"PMC6405913"
"PMC","10.1038/s41598-019-40531-8",2019,"PMC6406017"
"PMC","10.1007/s11104-018-3824-1",2018,"PMC6406839"
"PMC","10.1186/s12977-019-0468-z",2019,"PMC6407205"
"PMC","10.1186/s13567-019-0639-x",2019,"PMC6407217"
"PMC","10.1186/s12859-019-2704-x",2019,"PMC6407284"
"PMC","10.3389/fncom.2019.00010",2019,"PMC6407488"
"PMC","10.1093/ve/vez003",2019,"PMC6407609"
"PMC","10.3758/s13414-018-01637-9",2019,"PMC6407721"
"PMC","10.3758/s13414-018-01640-0",2019,"PMC6407732"
"PMC","10.1371/journal.pone.0213299",2019,"PMC6407777"
"PMC","10.1016/j.str.2018.12.001",2019,"PMC6408325"
"PMC","10.1016/j.jtbi.2019.01.033",2019,"PMC6408326"
"PMC","10.1098/rsos.181273",2019,"PMC6408370"
"PMC","10.1098/rsos.181394",2019,"PMC6408420"
"PMC","10.1038/s41467-019-09023-1",2019,"PMC6408439"
"PMC","10.1038/s41598-019-40311-4",2019,"PMC6408452"
"PMC","10.1038/s41467-019-09035-x",2019,"PMC6408462"
"PMC","10.1038/s41467-019-09123-y",2019,"PMC6408525"
"PMC","10.1038/s41408-019-0194-8",2019,"PMC6408575"
"PMC","10.1186/s12883-019-1266-x",2019,"PMC6408848"
"PMC","10.1016/j.neuroimage.2017.03.009",2019,"PMC6409125"
"PMC","10.3389/fgene.2019.00143",2019,"PMC6409321"
"PMC","10.1093/molbev/msy212",2018,"PMC6409433"
"PMC","10.3389/fpsyg.2019.00344",2019,"PMC6409498"
"PMC","10.3389/fcell.2019.00013",2019,"PMC6409501"
"PMC","10.3390/md17020081",2019,"PMC6410078"
"PMC","10.3390/genes10020089",2019,"PMC6410183"
"PMC","10.3390/v11020188",2019,"PMC6410252"
"PMC","10.3390/genes10020112",2019,"PMC6410271"
"PMC","10.1155/2019/3160275",2019,"PMC6410440"
"PMC","10.12659/AJCR.913472",2019,"PMC6410603"
"PMC","10.3389/fonc.2019.00123",2019,"PMC6410638"
"PMC","10.1371/journal.pcbi.1006832",2019,"PMC6411098"
"PMC","10.1371/journal.pntd.0007191",2019,"PMC6411213"
"PMC","10.1371/journal.pcbi.1006823",2019,"PMC6411232"
"PMC","10.1007/s10579-018-9420-4",2018,"PMC6411313"
"PMC","10.1371/journal.pbio.2006812",2019,"PMC6411367"
"PMC","10.1016/j.stemcr.2019.01.019",2019,"PMC6411484"
"PMC","10.3389/fimmu.2019.00361",2019,"PMC6411645"
"PMC","10.3389/fmicb.2019.00330",2019,"PMC6411698"
"PMC","10.3389/fmicb.2019.00348",2019,"PMC6411702"
"PMC","10.1038/s41598-019-40496-8",2019,"PMC6411716"
"PMC","10.1038/s41598-019-40622-6",2019,"PMC6411729"
"PMC","10.1038/s41598-019-40697-1",2019,"PMC6411742"
"PMC","10.3389/fgene.2019.00155",2019,"PMC6411791"
"PMC","10.3389/fpsyt.2019.00060",2019,"PMC6411826"
"PMC","10.1093/nar/gky1223",2018,"PMC6411832"
"PMC","10.1093/nar/gky1273",2018,"PMC6411835"
"PMC","10.1093/nar/gky1279",2018,"PMC6411840"
"PMC","10.1038/s41598-019-40608-4",2019,"PMC6411852"
"PMC","10.1038/s41598-019-40681-9",2019,"PMC6411854"
"PMC","10.1038/s41598-019-40128-1",2019,"PMC6411890"
"PMC","10.1093/nar/gky1305",2019,"PMC6411930"
"PMC","10.1093/nar/gky1292",2018,"PMC6411937"
"PMC","10.1038/s41598-019-40299-x",2019,"PMC6411983"
"PMC","10.1093/nar/gky1318",2019,"PMC6412005"
"PMC","10.1016/j.nicl.2019.101652",2019,"PMC6412021"
"PMC","10.1099/mgen.0.000240",2019,"PMC6412055"
"PMC","10.1099/mgen.0.000236",2019,"PMC6412056"
"PMC","10.1099/mgen.0.000244",2019,"PMC6412061"
"PMC","10.1016/j.ebiom.2018.12.035",2018,"PMC6412067"
"PMC","10.1016/j.ebiom.2018.12.039",2018,"PMC6412074"
"PMC","10.1016/j.nicl.2019.101658",2019,"PMC6412075"
"PMC","10.1016/j.nicl.2019.101663",2019,"PMC6412079"
"PMC","10.1016/j.ebiom.2018.12.054",2018,"PMC6412087"
"PMC","10.1093/nar/gkz094",2019,"PMC6412128"
"PMC","10.1016/j.pld.2019.01.004",2019,"PMC6412159"
"PMC","10.1107/S160057751900078X",2019,"PMC6412176"
"PMC","10.1093/nar/gkz001",2019,"PMC6412249"
"PMC","10.1016/j.nicl.2018.11.007",2018,"PMC6412554"
"PMC","10.3390/s19040869",2019,"PMC6412853"
"PMC","10.3390/s19040840",2019,"PMC6412957"
"PMC","10.3390/s19040808",2019,"PMC6413113"
"PMC","10.1016/j.nicl.2018.101638",2018,"PMC6413299"
"PMC","10.1016/j.nicl.2018.11.013",2018,"PMC6413302"
"PMC","10.1016/j.ebiom.2019.01.023",2019,"PMC6413343"
"PMC","10.1038/sdata.2019.35",2019,"PMC6413687"
"PMC","10.3389/fphys.2019.00171",2019,"PMC6413716"
"PMC","10.3389/fpls.2019.00155",2019,"PMC6413718"
"PMC","10.15252/msb.20188323",2019,"PMC6413886"
"PMC","10.1186/s40323-018-0118-3",2018,"PMC6413890"
"PMC","10.1371/journal.pcbi.1006820",2019,"PMC6413961"
"PMC","10.1371/journal.pone.0203014",2019,"PMC6414006"
"PMC","10.1371/journal.pntd.0006842",2019,"PMC6414030"
"PMC","10.1186/s13634-018-0578-0",2018,"PMC6414084"
"PMC","10.3892/ijmm.2019.4111",2019,"PMC6414165"
"PMC","10.3389/fnbeh.2019.00045",2019,"PMC6414415"
"PMC","10.3389/fmicb.2019.00433",2019,"PMC6414439"
"PMC","10.3389/fmicb.2019.00362",2019,"PMC6414443"
"PMC","10.1002/acn3.724",2019,"PMC6414487"
"PMC","10.1038/s41598-019-40784-3",2019,"PMC6414504"
"PMC","10.1038/s41467-019-08959-8",2019,"PMC6414608"
"PMC","10.1038/s41598-019-40710-7",2019,"PMC6414660"
"PMC","10.1128/mBio.02716-18",2019,"PMC6414705"
"PMC","10.1038/s41598-019-40781-6",2019,"PMC6414783"
"PMC","10.3389/fmicb.2019.00456",2019,"PMC6414793"
"PMC","10.1016/j.ymeth.2017.02.001",2017,"PMC6414815"
"PMC","10.3390/polym10050475",2018,"PMC6415429"
"PMC","10.4103/jpi.jpi_32_18",2019,"PMC6415523"
"PMC","10.1038/s41586-018-0617-x",2019,"PMC6415775"
"PMC","10.1371/journal.pone.0212735",2019,"PMC6415779"
"PMC","10.1371/journal.pone.0213029",2019,"PMC6415803"
"PMC","10.1371/journal.pone.0213539",2019,"PMC6415838"
"PMC","10.1371/journal.pone.0213007",2019,"PMC6415884"
"PMC","10.1126/sciadv.aau7887",2019,"PMC6415956"
"PMC","10.1126/sciadv.aau3761",2019,"PMC6415957"
"PMC","10.1038/s41419-019-1477-5",2019,"PMC6416247"
"PMC","10.1038/s41598-018-38348-y",2019,"PMC6416259"
"PMC","10.1038/s41467-019-09219-5",2019,"PMC6416293"
"PMC","10.1038/s41598-019-40137-0",2019,"PMC6416296"
"PMC","10.1038/s41598-019-40935-6",2019,"PMC6416305"
"PMC","10.1038/s41467-019-09150-9",2019,"PMC6416331"
"PMC","10.1038/s41598-019-40869-z",2019,"PMC6416352"
"PMC","10.1038/s41467-019-09186-x",2019,"PMC6416394"
"PMC","10.1038/s41467-019-09069-1",2019,"PMC6416470"
"PMC","10.1177/1176935119835546",2019,"PMC6416684"
"PMC","10.1016/j.nicl.2019.101738",2019,"PMC6416773"
"PMC","10.1038/s41436-018-0272-5",2019,"PMC6416784"
"PMC","10.1186/s12862-019-1388-1",2019,"PMC6416856"
"PMC","10.1186/s13148-019-0648-7",2019,"PMC6416889"
"PMC","10.1186/s12902-019-0356-5",2019,"PMC6416936"
"PMC","10.1186/s12885-019-5403-0",2019,"PMC6416975"
"PMC","10.1186/s12911-019-0793-0",2019,"PMC6416981"
"PMC","10.1186/s12859-019-2718-4",2019,"PMC6417133"
"PMC","10.1186/s12864-019-5586-4",2019,"PMC6417271"
"PMC","10.26508/lsa.201800283",2019,"PMC6417287"
"PMC","10.1007/s10514-018-9742-5",2018,"PMC6417410"
"PMC","10.1371/journal.pone.0213684",2019,"PMC6417670"
"PMC","10.1371/journal.pone.0213535",2019,"PMC6417678"
"PMC","10.1371/journal.pone.0213648",2019,"PMC6417701"
"PMC","10.1371/journal.pone.0213796",2019,"PMC6417726"
"PMC","10.1371/journal.pbio.3000094",2019,"PMC6417741"
"PMC","10.1371/journal.pcbi.1006729",2019,"PMC6417745"
"PMC","10.1371/journal.pcbi.1006476",2019,"PMC6417746"
"PMC","10.1371/journal.pone.0213873",2019,"PMC6417779"
"PMC","",2019,"PMC6417797"
"PMC","",2019,"PMC6417805"
"PMC","",2019,"PMC6417810"
"PMC","",2019,"PMC6417811"
"PMC","",2019,"PMC6417821"
"PMC","",2019,"PMC6417822"
"PMC","10.1016/j.celrep.2018.07.058",2019,"PMC6417872"
"PMC","10.1038/s41397-018-0048-y",2019,"PMC6417988"
"PMC","10.3389/fphar.2019.00191",2019,"PMC6418047"
"PMC","10.1038/s41598-019-41098-0",2019,"PMC6418103"
"PMC","10.1038/s41598-019-40604-8",2019,"PMC6418122"
"PMC","10.1038/s41467-019-09189-8",2019,"PMC6418128"
"PMC","10.1038/s41467-019-09073-5",2019,"PMC6418151"
"PMC","10.1038/s41598-019-38869-0",2019,"PMC6418208"
"PMC","10.1038/s41598-019-39918-4",2019,"PMC6418217"
"PMC","10.1038/s41598-019-40940-9",2019,"PMC6418218"
"PMC","10.1038/s41598-019-40812-2",2019,"PMC6418240"
"PMC","10.1038/s41598-019-40926-7",2019,"PMC6418282"
"PMC","10.1038/s41598-019-41025-3",2019,"PMC6418306"
"PMC","10.1002/mgg3.552",2019,"PMC6418371"
"PMC","10.1093/cercor/bhy339",2019,"PMC6418396"
"PMC","10.1002/mgg3.555",2019,"PMC6418698"
"PMC","10.1186/s12859-019-2627-6",2019,"PMC6419322"
"PMC","10.1186/s12864-019-5572-x",2019,"PMC6419433"
"PMC","10.3389/fgene.2019.00166",2019,"PMC6419526"
"PMC","10.4103/jmss.JMSS_27_17",2019,"PMC6419560"
"PMC","10.1111/pbi.13014",2019,"PMC6419581"
"PMC","10.1186/s12870-019-1693-2",2019,"PMC6419808"
"PMC","10.1186/s13321-019-0342-y",2019,"PMC6419809"
"PMC","10.1111/pbi.13015",2019,"PMC6419861"
"PMC","10.1093/bioinformatics/bty745",2018,"PMC6419915"
"PMC","10.1093/bioinformatics/bty747",2018,"PMC6419916"
"PMC","10.1093/bioinformatics/bty744",2018,"PMC6419995"
"PMC","10.1371/journal.pone.0213712",2019,"PMC6420038"
"PMC","10.1093/bioinformatics/bty724",2018,"PMC6420154"
"PMC","10.1007/s12250-018-0078-2",2019,"PMC6420435"
"PMC","10.3758/s13428-018-1149-x",2019,"PMC6420439"
"PMC","10.3758/s13415-018-00674-z",2019,"PMC6420448"
"PMC","10.1007/s00429-018-1811-1",2019,"PMC6420469"
"PMC","10.1038/s41467-019-08856-0",2019,"PMC6420570"
"PMC","10.3758/s13428-018-1045-4",2019,"PMC6420608"
"PMC","10.1038/s41467-019-09155-4",2019,"PMC6420629"
"PMC","10.1038/s41467-019-09203-z",2019,"PMC6420643"
"PMC","10.1186/s12864-019-5592-6",2019,"PMC6420744"
"PMC","10.3389/fphys.2019.00183",2019,"PMC6421262"
"PMC","10.3389/fpls.2019.00276",2019,"PMC6421318"
"PMC","10.3389/fgene.2019.00183",2019,"PMC6421339"
"PMC","10.1073/pnas.1810690116",2019,"PMC6421404"
"PMC","10.1073/pnas.1818680116",2019,"PMC6421431"
"PMC","10.1073/pnas.1808675116",2019,"PMC6421434"
"PMC","10.1177/2515841419835460",2019,"PMC6421592"
"PMC","10.1186/s12911-019-0794-z",2019,"PMC6421684"
"PMC","10.1155/2019/3717239",2019,"PMC6421829"
"PMC","10.3389/fmicb.2019.00471",2019,"PMC6421976"
"PMC","10.1038/s41588-018-0234-5",2019,"PMC6422046"
"PMC","10.1074/jbc.RA118.005639",2019,"PMC6422085"
"PMC","10.1080/2162402X.2018.1561106",2019,"PMC6422384"
"PMC","10.1371/journal.pone.0213355",2019,"PMC6422403"
"PMC","10.1063/1.5089291",2019,"PMC6422787"
"PMC","10.3389/fimmu.2019.00359",2019,"PMC6422936"
"PMC","10.3389/fmicb.2019.00496",2019,"PMC6422946"
"PMC","10.3389/fmicb.2019.00429",2019,"PMC6423081"
"PMC","10.1038/s41598-019-41150-z",2019,"PMC6423146"
"PMC","10.1038/s41467-019-09235-5",2019,"PMC6423293"
"PMC","10.1038/s41598-019-41071-x",2019,"PMC6423297"
"PMC","10.1038/s41598-019-41103-6",2019,"PMC6423326"
"PMC","10.1093/gigascience/giy163",2019,"PMC6423373"
"PMC","10.1016/j.bdq.2019.01.002",2019,"PMC6423504"
"PMC","10.1016/j.bdq.2019.01.002",2019,"PMC6423504"
"PMC","10.1186/s12974-019-1449-9",2019,"PMC6423749"
"PMC","10.1186/s12859-019-2707-7",2019,"PMC6423849"
"PMC","10.1186/s12864-019-5590-8",2019,"PMC6423853"
"PMC","10.1186/s12957-019-1593-9",2019,"PMC6423865"
"PMC","10.1186/s12863-019-0739-7",2019,"PMC6423879"
"PMC","10.3389/fneur.2019.00213",2019,"PMC6423896"
"PMC","10.1093/gbe/evz026",2019,"PMC6424224"
"PMC","10.1016/j.celrep.2019.02.053",2019,"PMC6424336"
"PMC","10.1371/journal.pone.0212834",2019,"PMC6424401"
"PMC","10.1371/journal.pntd.0007065",2019,"PMC6424459"
"PMC","10.1371/journal.pgen.1007414",2019,"PMC6424484"
"PMC","10.1016/j.neuron.2019.01.047",2019,"PMC6424805"
"PMC","10.3389/fnins.2019.00208",2019,"PMC6424875"
"PMC","10.3389/fgene.2019.00164",2019,"PMC6424898"
"PMC","10.3389/fgene.2019.00210",2019,"PMC6424907"
"PMC","10.3389/fendo.2019.00121",2019,"PMC6424908"
"PMC","10.1038/s41467-019-09182-1",2019,"PMC6424977"
"PMC","10.1186/s12284-019-0274-1",2019,"PMC6424995"
"PMC","10.1038/s41467-019-09209-7",2019,"PMC6425003"
"PMC","10.1038/s41598-019-40949-0",2019,"PMC6425005"
"PMC","10.1038/s41598-019-41227-9",2019,"PMC6425040"
"PMC","10.1128/MCB.00499-18",2019,"PMC6425141"
"PMC","10.1128/JCM.01405-18",2019,"PMC6425178"
"PMC","10.3389/fnins.2019.00220",2019,"PMC6425305"
"PMC","10.1136/bmj.l920",2019,"PMC6425456"
"PMC","10.1186/s12864-019-5604-6",2019,"PMC6425579"
"PMC","10.1186/s13015-019-0139-6",2019,"PMC6425616"
"PMC","10.1186/s40168-019-0657-y",2019,"PMC6425642"
"PMC","10.1186/s13049-019-0611-9",2019,"PMC6425659"
"PMC","10.3389/fmicb.2019.00448",2019,"PMC6425879"
"PMC","10.12688/f1000research.15804.2",2018,"PMC6426090"
"PMC","10.1002/aps3.1232",2019,"PMC6426162"
"PMC","10.1002/aps3.1225",2019,"PMC6426165"
"PMC","10.1371/journal.pone.0213857",2019,"PMC6426185"
"PMC","10.1371/journal.pone.0213665",2019,"PMC6426249"
"PMC","10.1016/j.celrep.2018.09.087",2019,"PMC6426304"
"PMC","10.1126/sciadv.aav1139",2019,"PMC6426464"
"PMC","10.1128/mBio.00316-19",2019,"PMC6426603"
"PMC","10.3389/fgene.2019.00189",2019,"PMC6426750"
"PMC","10.3389/fpls.2019.00293",2019,"PMC6426788"
"PMC","10.1038/s41598-019-39971-z",2019,"PMC6426893"
"PMC","10.1038/s41598-019-41172-7",2019,"PMC6426955"
"PMC","10.1038/s41598-019-41067-7",2019,"PMC6427003"
"PMC","10.1038/s41467-019-09247-1",2019,"PMC6427008"
"PMC","10.1038/s41467-019-09238-2",2019,"PMC6427037"
"PMC","10.1038/s41467-019-09304-9",2019,"PMC6427039"
"PMC","10.3389/fnins.2019.00197",2019,"PMC6427090"
"PMC","10.3390/s19051140",2019,"PMC6427458"
"PMC","10.1093/gbe/evz039",2019,"PMC6427689"
"PMC","10.1186/s40659-019-0220-0",2019,"PMC6427839"
"PMC","10.1186/s12879-019-3874-x",2019,"PMC6427843"
"PMC","10.3389/fpsyg.2019.00334",2019,"PMC6427949"
"PMC","10.7717/peerj.6495",2019,"PMC6428040"
"PMC","10.1371/journal.pbio.3000026",2019,"PMC6428248"
"PMC","10.1371/journal.pone.0213915",2019,"PMC6428252"
"PMC","10.1371/journal.pone.0200229",2019,"PMC6428297"
"PMC","10.1371/journal.pcbi.1006854",2019,"PMC6428347"
"PMC","10.1371/journal.pone.0199340",2019,"PMC6428401"
"PMC","10.1523/ENEURO.0395-18.2019",2019,"PMC6428564"
"PMC","10.3389/fgene.2019.00213",2019,"PMC6428740"
"PMC","10.1038/s41467-019-09306-7",2019,"PMC6428813"
"PMC","10.1038/s41467-019-09310-x",2019,"PMC6428840"
"PMC","10.1038/s41467-019-09335-2",2019,"PMC6428852"
"PMC","10.1038/s41467-019-09199-6",2019,"PMC6428865"
"PMC","10.1038/s41467-019-09275-x",2019,"PMC6428895"
"PMC","10.3389/fmicb.2019.00467",2019,"PMC6429003"
"PMC","10.1186/s12859-019-2711-y",2019,"PMC6429701"
"PMC","10.1186/s12885-019-5479-6",2019,"PMC6429751"
